caldt,close,ret
29-Nov-18,"2,737.76",-0.0022
28-Nov-18,"2,743.79",0.023
27-Nov-18,"2,682.17",0.0033
26-Nov-18,"2,673.45",0.0155
23-Nov-18,"2,632.56",-0.0066
21-Nov-18,"2,649.93",0.003
20-Nov-18,"2,641.89",-0.0182
19-Nov-18,"2,690.73",-0.0166
16-Nov-18,"2,736.27",0.0022
15-Nov-18,"2,730.20",0.0106
14-Nov-18,"2,701.58",-0.0076
13-Nov-18,"2,722.18",-0.0015
12-Nov-18,"2,726.22",-0.0197
9-Nov-18,"2,781.01",-0.0092
8-Nov-18,"2,806.83",-0.0025
7-Nov-18,"2,813.89",0.0212
6-Nov-18,"2,755.45",0.0063
5-Nov-18,"2,738.31",0.0056
2-Nov-18,"2,723.06",-0.0063
1-Nov-18,"2,740.37",0.0106
31-Oct-18,"2,711.74",0.0109
30-Oct-18,"2,682.63",0.0157
29-Oct-18,"2,641.25",-0.0066
26-Oct-18,"2,658.69",-0.0173
25-Oct-18,"2,705.57",0.0186
24-Oct-18,"2,656.10",-0.0309
23-Oct-18,"2,740.69",-0.0055
22-Oct-18,"2,755.88",-0.0043
19-Oct-18,"2,767.78",-0.0004
18-Oct-18,"2,768.78",-0.0144
17-Oct-18,"2,809.21",-0.0003
16-Oct-18,"2,809.92",0.0215
15-Oct-18,"2,750.79",-0.0059
12-Oct-18,"2,767.13",0.0142
11-Oct-18,"2,728.37",-0.0206
10-Oct-18,"2,785.68",-0.0329
9-Oct-18,"2,880.34",-0.0014
8-Oct-18,"2,884.43",-0.0004
5-Oct-18,"2,885.57",-0.0055
4-Oct-18,"2,901.61",-0.0082
3-Oct-18,"2,925.51",0.0007
2-Oct-18,"2,923.43",-0.0004
1-Oct-18,"2,924.59",0.0036
28-Sep-18,"2,913.98",0
27-Sep-18,"2,914.00",0.0028
26-Sep-18,"2,905.97",-0.0033
25-Sep-18,"2,915.56",-0.0013
24-Sep-18,"2,919.37",-0.0035
21-Sep-18,"2,929.67",-0.0004
20-Sep-18,"2,930.75",0.0078
19-Sep-18,"2,907.95",0.0013
18-Sep-18,"2,904.31",0.0054
17-Sep-18,"2,888.80",-0.0056
14-Sep-18,"2,904.98",0.0003
13-Sep-18,"2,904.18",0.0053
12-Sep-18,"2,888.92",0.0004
11-Sep-18,"2,887.89",0.0037
10-Sep-18,"2,877.13",0.0019
7-Sep-18,"2,871.68",-0.0022
6-Sep-18,"2,878.05",-0.0037
5-Sep-18,"2,888.60",-0.0028
4-Sep-18,"2,896.72",-0.0017
31-Aug-18,"2,901.52",0.0001
30-Aug-18,"2,901.13",-0.0044
29-Aug-18,"2,914.04",0.0057
28-Aug-18,"2,897.52",0.0003
27-Aug-18,"2,896.74",0.0077
24-Aug-18,"2,874.69",0.0062
23-Aug-18,"2,856.98",-0.0017
22-Aug-18,"2,861.82",-0.0004
21-Aug-18,"2,862.96",0.0021
20-Aug-18,"2,857.05",0.0024
17-Aug-18,"2,850.13",0.0033
16-Aug-18,"2,840.69",0.0079
15-Aug-18,"2,818.37",-0.0076
14-Aug-18,"2,839.96",0.0064
13-Aug-18,"2,821.93",-0.004
10-Aug-18,"2,833.28",-0.0071
9-Aug-18,"2,853.58",-0.0014
8-Aug-18,"2,857.70",-0.0003
7-Aug-18,"2,858.45",0.0028
6-Aug-18,"2,850.40",0.0035
3-Aug-18,"2,840.35",0.0046
2-Aug-18,"2,827.22",0.0049
1-Aug-18,"2,813.36",-0.001
31-Jul-18,"2,816.29",0.0049
30-Jul-18,"2,802.60",-0.0058
27-Jul-18,"2,818.82",-0.0066
26-Jul-18,"2,837.44",-0.003
25-Jul-18,"2,846.07",0.0091
